codeindyr,code,country,year,indicator,estimate,stddev,nsource,pctrank,pctranklower,pctrankupper,adb,afr,asd,bps,bti,ccr,ebr,eiu,eqi,frh,gcb,gcs,gii,gwp,her,hum,hrm,ifd,ijt,ipd,irp,lbo,msi,obi,pia,prc,prs,rsf,tpr,vab,vdm,wbs,wcy,wjp,wmo,scalemean,scalesd,country_iso
HKGcc2023,HKG,"Hong Kong SAR, China",2023,cc,1.625145435333252,0.16913385689258575,10,93.39622497558594,89.62264251708984,96.2264175415039,..,..,..,..,..,..,..,1,..,..,..,0.7827128951955783,..,0.6895112693309784,..,..,..,..,..,..,..,..,..,..,..,0.652,0.6666666666666666,..,..,..,0.9160000011324883,0.9682297852569016,0.8,0.8340977160136167,0.6666666666666667,0.0429612286388874,0.938077747821808,
IRNcc2023,IRN,"Iran, Islamic Rep.",2023,cc,-1.2318904399871826,0.17307396233081818,7,10.377358436584473,3.7735848426818848,19.811321258544922,..,..,..,..,0.1,..,..,0,..,..,..,0.3855490555555556,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1666666666666667,..,..,..,0.2039999961853027,..,..,0.3746656527344764,0.3333333333333334,0.0429612286388874,0.938077747821808,
JEYcc2023,JEY,"Jersey, Channel Islands",2023,cc,1.0282747745513916,0.3733579218387604,1,82.07546997070312,64.62264251708984,93.86792755126953,..,..,..,..,..,..,..,0.75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0429612286388874,0.938077747821808,
PRKcc2023,PRK,"Korea, Dem. Rep.",2023,cc,-1.584476351737976,0.20389816164970398,5,2.358490467071533,0,9.905660629272461,..,..,..,..,0.1,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1666666666666667,..,..,..,0.3190000057220459,..,..,..,0,0.0429612286388874,0.938077747821808,
KORcc2023,KOR,"Korea, Rep.",2023,cc,0.8940885663032532,0.16034120321273804,10,79.71697998046875,71.69811248779297,83.49056243896484,..,..,..,..,0.7,..,..,0.75,..,..,..,0.5848477261904762,..,0.3050305,..,..,..,..,..,..,..,..,..,..,..,0.4490000000000001,0.6666666666666666,..,..,..,0.8369999974966049,..,0.5234568,0.667933558673792,0.6666666666666667,0.0429612286388874,0.938077747821808,
KSVcc2023,KSV,Kosovo,2023,cc,-0.18528605997562408,0.16262781620025635,9,48.58490753173828,37.26415252685547,57.075469970703125,..,..,..,..,0.5,..,..,0.25,..,0.2083333333333333,..,0.4875219633699633,..,0.3810734,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,0.6940000057220459,..,..,0.4753889432816497,0.5,0.0429612286388874,0.938077747821808,
LAOcc2023,LAO,Lao PDR,2023,cc,-0.973836362361908,0.19151167571544647,8,19.811321258544922,9.433961868286133,26.88679313659668,..,..,0.3,..,0.3,..,..,0,..,..,..,0.5279937376460017,..,..,..,..,..,0.2199999988079071,..,..,..,..,..,..,0.3,..,..,..,..,..,0.2850000262260437,..,..,..,0.3333333333333334,0.0429612286388874,0.938077747821808,
MACcc2023,MAC,"Macao SAR, China",2023,cc,0.8490517735481262,0.27040421962738037,3,79.24528503417969,63.20754623413086,88.67924499511719,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.615,..,..,..,..,..,..,..,..,0.8333333333333334,0.0429612286388874,0.938077747821808,
FSMcc2023,FSM,"Micronesia, Fed. Sts.",2023,cc,0.7837042808532715,0.3529965877532959,3,78.30188751220703,59.90565872192383,89.62264251708984,..,..,0.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.8333333333333334,0.0429612286388874,0.938077747821808,
ANTcc2023,ANT,Netherlands Antilles (former),2023,cc,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0429612286388874,0.938077747821808,
KNAcc2023,KNA,St. Kitts and Nevis,2023,cc,0.41343361139297485,0.28752195835113525,2,64.62264251708984,51.88679122924805,79.24528503417969,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6498669845664413,0.5,0.0429612286388874,0.938077747821808,
LCAcc2023,LCA,St. Lucia,2023,cc,0.54412841796875,0.2547823190689087,3,66.98113250732422,58.96226501464844,80.18868255615234,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7,..,..,..,..,..,..,..,..,0.6363154179635763,0.5,0.0429612286388874,0.938077747821808,
VCTcc2023,VCT,St. Vincent and the Grenadines,2023,cc,0.737308144569397,0.2547823190689087,3,76.41509246826172,61.79245376586914,83.49056243896484,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6,..,..,..,..,..,..,..,..,0.6793271688975457,0.6666666666666667,0.0429612286388874,0.938077747821808,
STPcc2023,STP,São Tomé and Principe,2023,cc,0.3602246940135956,0.20742866396903992,8,63.20754623413086,55.18867874145508,74.52830505371094,0.4,0.7634298205375671,..,..,..,..,..,0.75,..,..,..,..,0.125,..,..,..,..,0.5,..,..,..,..,..,..,0.5,..,..,..,..,..,0.722000002861023,..,..,..,0.5,0.0429612286388874,0.938077747821808,
TWNcc2023,TWN,"Taiwan, China",2023,cc,1.2033686637878418,0.17816992104053497,9,84.4339599609375,79.71697998046875,90.5660400390625,..,..,..,..,0.9,..,..,0.75,..,..,..,0.7348083259441708,..,0.3874857,..,..,..,..,..,..,..,..,..,..,..,0.5349999999999999,0.5833333333333334,..,..,..,0.7680000066757202,..,0.5985714,..,0.8333333333333334,0.0429612286388874,0.938077747821808,
VENcc2023,VEN,"Venezuela, RB",2023,cc,-1.6900051832199097,0.16617046296596527,9,1.4150943756103516,0,6.603773593902588,..,..,..,..,0.1,..,..,0,..,..,..,0.218340148546144,..,0.2439191000000001,..,..,..,..,..,..,..,..,..,..,..,..,0.0833333333333333,..,..,..,0.0329999923706055,..,0.1181818,0.2754297338696955,0,0.0429612286388874,0.938077747821808,
VIRcc2023,VIR,Virgin Islands (U.S.),2023,cc,-0.018456656485795975,0.46119099855422974,1,53.30188751220703,23.58490562438965,76.41509246826172,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,0.0429612286388874,0.938077747821808,
WBGcc2023,WBG,West Bank and Gaza,2023,cc,-0.6761335134506226,0.25369971990585327,5,26.41509437561035,15.566038131713867,47.1698112487793,..,..,..,..,..,..,..,0.25,..,..,..,..,..,0.2754604,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5349999964237213,0.8033371598390797,..,..,0.1666666666666666,0.0429612286388874,0.938077747821808,
YEMcc2023,YEM,"Yemen, Rep.",2023,cc,-1.6489332914352417,0.18299448490142822,8,1.8867924213409424,0,7.5471696853637695,..,..,..,..,0.2,..,..,0,..,..,..,0.2791672763347765,..,0.2642921,..,..,..,..,..,..,..,..,..,..,0.1,..,0.1666666666666667,..,..,..,0.0740000009536743,..,..,..,0,0.0429612286388874,0.938077747821808,
BHSge2023,BHS,"Bahamas, The",2023,ge,0.2703532576560974,0.34450361132621765,3,61.79245376586914,39.150943756103516,78.7735824584961,..,..,..,..,..,..,..,0.375,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,..,..,..,0.6666666666666666,-0.01383145339787,0.924261510372162,
CPVge2023,CPV,Cape Verde,2023,ge,0.013676664792001247,0.2504444420337677,7,52.358489990234375,35.377357482910156,66.50943756103516,..,0.48987480998039246,..,..,..,..,..,0.375,..,..,..,0.4561899166666666,0.5625,..,..,..,..,0.5,..,..,..,..,..,..,0.5666666666666668,..,..,..,..,..,..,..,..,..,0.6666666666666666,-0.01383145339787,0.924261510372162,
ZARge2023,ZAR,"Congo, Dem. Rep.",2023,ge,-1.6890662908554077,0.20941680669784546,10,4.716980934143066,0.9433962106704712,8.962264060974121,0.4,..,..,..,0.2488888888888889,..,..,0,..,..,..,0.29155225,0.2708333432674408,0.3232022333333333,..,..,..,0.25999999046325684,..,..,..,..,..,..,0.3666666666666667,..,0,..,..,..,..,..,..,..,0.2777777777777777,-0.01383145339787,0.924261510372162,
COGge2023,COG,"Congo, Rep.",2023,ge,-1.334287405014038,0.2380780428647995,8,9.433961868286133,4.245283126831055,16.50943374633789,..,..,..,..,0.2622222222222222,..,..,0.125,..,..,..,..,0.1458333283662796,0.4628100333333333,..,..,..,0.20000000298023224,..,..,..,..,..,..,0.3666666666666667,..,0.25,..,..,..,..,..,..,..,0.5,-0.01383145339787,0.924261510372162,
EGYge2023,EGY,"Egypt, Arab Rep.",2023,ge,-0.2395169734954834,0.23750357329845428,8,41.98113250732422,29.245283126831055,57.54716873168945,..,..,..,..,0.3511111111111111,..,..,0.375,..,..,..,0.5751802500000001,0.4583333432674408,0.5324115,..,..,..,0.25999999046325684,..,..,..,..,..,..,..,..,0.625,..,..,..,..,..,..,..,0.6666666666666666,-0.01383145339787,0.924261510372162,
GMBge2023,GMB,"Gambia, The",2023,ge,-0.5905934572219849,0.21518857777118683,11,29.716981887817383,16.50943374633789,41.98113250732422,0.4583333333333333,0.27991271018981934,..,..,0.5866666666666668,..,..,0,..,..,..,..,0.4583333432674408,0.4274849333333333,..,..,..,0.47999998927116394,..,..,..,..,..,..,0.4333333333333333,..,0.625,..,..,..,..,0.7411402932626023,..,..,0.6666666666666666,-0.01383145339787,0.924261510372162,
HKGge2023,HKG,"Hong Kong SAR, China",2023,ge,1.5548356771469116,0.2741428017616272,7,92.92453002929688,82.07546997070312,98.11320495605469,..,..,..,..,..,..,..,0.875,..,..,..,0.7727551666666667,..,0.7254030207792918,..,..,..,..,..,..,..,..,..,..,..,..,0.625,..,..,..,..,0.9003128302890323,0.6388978333333334,..,0.8333333333333334,-0.01383145339787,0.924261510372162,
IRNge2023,IRN,"Iran, Islamic Rep.",2023,ge,-1.0223969221115112,0.28017136454582214,6,14.150943756103516,7.075471878051758,31.132076263427734,..,..,..,..,0.1866666666666667,..,..,0.25,..,..,..,0.3614133333333334,..,0.4858472333333333,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,0.4444444444444445,-0.01383145339787,0.924261510372162,
JEYge2023,JEY,"Jersey, Channel Islands",2023,ge,1.1812584400177002,0.49277395009994507,1,84.9056625366211,62.73584747314453,98.11320495605469,..,..,..,..,..,..,..,0.75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.01383145339787,0.924261510372162,
PRKge2023,PRK,"Korea, Dem. Rep.",2023,ge,-1.4840997457504272,0.3091644048690796,4,7.075471878051758,0.9433962106704712,15.094339370727539,..,..,..,..,0.1288888888888889,..,..,0.125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,0.4444444444444445,-0.01383145339787,0.924261510372162,
KORge2023,KOR,"Korea, Rep.",2023,ge,1.4048073291778564,0.25837579369544983,7,90.5660400390625,79.71697998046875,97.64151000976562,..,..,..,..,0.8022222222222223,..,..,0.875,..,..,..,0.7545416666666667,..,0.6994952,..,..,..,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,..,0.4938271333333333,..,0.8333333333333334,-0.01383145339787,0.924261510372162,
KSVge2023,KSV,Kosovo,2023,ge,-0.08006061613559723,0.275860995054245,6,47.641510009765625,32.075469970703125,62.26415252685547,..,..,..,..,0.5755555555555555,..,..,0.125,..,..,..,0.5947936666666667,..,0.6763382,..,..,..,..,..,..,..,..,..,..,0.5333333333333333,..,..,..,..,..,..,..,..,..,0.6111111111111112,-0.01383145339787,0.924261510372162,
LAOge2023,LAO,Lao PDR,2023,ge,-0.6432785987854004,0.2679782509803772,8,28.30188751220703,13.207547187805176,42.924530029296875,..,..,0.4333333333333333,..,0.3911111111111111,..,..,0.125,..,..,..,0.4871058333333333,..,0.7352011666666667,..,..,..,0.2199999988079071,..,..,..,..,..,..,0.3666666666666667,..,..,..,..,..,..,..,..,..,0.5555555555555556,-0.01383145339787,0.924261510372162,
MACge2023,MAC,"Macao SAR, China",2023,ge,1.0899704694747925,0.37625300884246826,2,82.07546997070312,67.45282745361328,96.69811248779297,..,..,..,..,..,..,..,0.625,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8333333333333334,-0.01383145339787,0.924261510372162,
FSMge2023,FSM,"Micronesia, Fed. Sts.",2023,ge,0.232347309589386,0.41374102234840393,3,59.433963775634766,35.377357482910156,79.71697998046875,..,..,0.3666666666666667,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,..,..,..,..,..,..,..,..,..,0.7777777777777778,-0.01383145339787,0.924261510372162,
ANTge2023,ANT,Netherlands Antilles (former),2023,ge,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.01383145339787,0.924261510372162,
KNAge2023,KNA,St. Kitts and Nevis,2023,ge,0.3804108202457428,0.5129950046539307,1,63.67924499511719,34.433963775634766,87.73584747314453,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6666666666666666,-0.01383145339787,0.924261510372162,
LCAge2023,LCA,St. Lucia,2023,ge,0.0738346204161644,0.4239749312400818,2,55.660377502441406,29.245283126831055,77.35848999023438,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.6111111111111112,-0.01383145339787,0.924261510372162,
VCTge2023,VCT,St. Vincent and the Grenadines,2023,ge,0.0738346204161644,0.4239749312400818,2,55.660377502441406,29.245283126831055,77.35848999023438,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.6111111111111112,-0.01383145339787,0.924261510372162,
STPge2023,STP,São Tomé and Principe,2023,ge,-0.9024352431297302,0.23969319462776184,7,17.924528121948242,9.905660629272461,32.075469970703125,0.375,0.47683537006378174,..,..,..,..,..,0.125,..,..,..,..,0.3958333432674408,..,..,..,..,0.4000000059604645,..,..,..,..,..,..,0.3666666666666667,..,..,..,..,..,..,..,..,..,0.5555555555555556,-0.01383145339787,0.924261510372162,
TWNge2023,TWN,"Taiwan, China",2023,ge,1.4776917695999146,0.25837579369544983,7,91.50943756103516,81.60377502441406,97.64151000976562,..,..,..,..,0.9266666666666667,..,..,0.75,..,..,..,0.7148727500000001,..,0.6946267333333335,..,..,..,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,..,0.6209524000000001,..,0.8333333333333334,-0.01383145339787,0.924261510372162,
VENge2023,VEN,"Venezuela, RB",2023,ge,-1.599200963973999,0.2448972463607788,8,5.660377502441406,0.9433962106704712,11.320755004882812,..,..,..,..,0.1583333333333333,..,..,0,..,..,..,0.3525293333333334,..,0.4091040333333333,..,..,..,..,..,..,..,0.20078045129776,..,..,..,..,0.25,..,..,..,..,..,0.2177916,..,0.2777777777777778,-0.01383145339787,0.924261510372162,
VIRge2023,VIR,Virgin Islands (U.S.),2023,ge,0.6541677713394165,0.5129950046539307,1,73.11320495605469,43.39622497558594,91.50943756103516,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7222222222222223,-0.01383145339787,0.924261510372162,
WBGge2023,WBG,West Bank and Gaza,2023,ge,-1.2095574140548706,0.35679423809051514,4,10.377358436584473,2.358490467071533,29.245283126831055,..,..,..,..,..,..,..,0.25,..,..,..,..,..,0.6055410666666666,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6610729193478542,..,..,0.2222222222222222,-0.01383145339787,0.924261510372162,
YEMge2023,YEM,"Yemen, Rep.",2023,ge,-2.2754204273223877,0.26258817315101624,7,0.4716981053352356,0,2.358490467071533,..,..,..,..,0.16,..,..,0,..,..,..,0.2106203333333334,..,0.4279234666666667,..,..,..,..,..,..,..,..,..,..,0.1,..,0.25,..,..,..,..,..,..,..,0.1111111111111111,-0.01383145339787,0.924261510372162,
BHSpv2023,BHS,"Bahamas, The",2023,pv,1.0085623264312744,0.2272447943687439,6,84.83412170410156,68.24644470214844,96.68246459960938,..,..,..,..,..,..,..,0.8,..,..,..,..,..,..,..,0.75,..,..,0.75,..,..,..,..,..,..,..,0.8143939393939393,..,..,..,..,..,..,1,0.9583333333333334,0.0614645518362522,0.9774380326271056,
CPVpv2023,CPV,Cape Verde,2023,pv,0.9032455682754517,0.24330194294452667,4,79.14691925048828,60.66350555419922,95.7345962524414,..,..,..,..,..,..,..,0.75,..,..,..,..,..,..,..,1,..,..,0.75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.875,0.0614645518362522,0.9774380326271056,
ZARpv2023,ZAR,"Congo, Dem. Rep.",2023,pv,-2.0448620319366455,0.21178095042705536,7,5.21327018737793,2.3696682453155518,7.582938194274902,..,..,..,..,..,..,..,0.2,..,..,..,..,..,..,..,0,0.4050072431564331,..,0.25,..,..,..,..,..,..,..,0.428030303030303,..,..,..,..,..,..,0.5,0.2916666666666667,0.0614645518362522,0.9774380326271056,
COGpv2023,COG,"Congo, Rep.",2023,pv,0.019162006676197052,0.2272447943687439,6,46.919429779052734,30.805686950683594,57.345970153808594,..,..,..,..,..,..,..,0.4,..,..,..,..,..,..,..,0.75,..,..,0.5,..,..,..,..,..,..,..,0.7462121212121212,..,..,..,..,..,..,1,0.7916666666666667,0.0614645518362522,0.9774380326271056,
EGYpv2023,EGY,"Egypt, Arab Rep.",2023,pv,-0.8667643070220947,0.2272447943687439,6,16.587677001953125,11.84834098815918,26.06635093688965,..,..,..,..,..,..,..,0.4,..,..,..,..,..,..,..,0.3333333333333334,..,..,0.25,..,..,..,..,..,..,..,0.6628787878787878,..,..,..,..,..,..,0.8275,0.625,0.0614645518362522,0.9774380326271056,
GMBpv2023,GMB,"Gambia, The",2023,pv,-0.012019929476082325,0.2237185835838318,7,45.97156524658203,28.90995216369629,55.924171447753906,..,..,..,..,..,..,..,0.45,..,..,..,..,..,..,..,0.75,..,..,0.5,..,..,..,..,..,..,..,0.7765151515151516,..,..,..,..,0.8700615438941268,..,1,0.7083333333333335,0.0614645518362522,0.9774380326271056,
HKGpv2023,HKG,"Hong Kong SAR, China",2023,pv,0.6730605363845825,0.24168844521045685,7,69.66824340820312,54.50236892700195,87.67772674560547,..,..,..,..,..,..,..,0.8,..,..,..,..,..,..,..,..,0.6201154589653015,..,..,..,..,..,..,..,..,..,0.7537878787878788,..,..,..,..,0.8975885097396041,0.725,1,0.8333333333333334,0.0614645518362522,0.9774380326271056,
IRNpv2023,IRN,"Iran, Islamic Rep.",2023,pv,-1.6941009759902954,0.2272447943687439,6,8.056872367858887,4.7393364906311035,11.374407768249512,..,..,..,..,..,..,..,0.2,..,..,..,..,..,..,..,0.0833333333333333,..,..,0.25,..,..,..,..,..,..,..,0.5890151515151515,..,..,..,..,..,..,0.5800000000000001,0.4166666666666667,0.0614645518362522,0.9774380326271056,
JEYpv2023,JEY,"Jersey, Channel Islands",2023,pv,1.7447130680084229,0.4494227170944214,1,100,84.36019134521484,100,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0614645518362522,0.9774380326271056,
PRKpv2023,PRK,"Korea, Dem. Rep.",2023,pv,-0.3661695718765259,0.23531214892864227,5,30.33175277709961,17.535545349121094,46.919429779052734,..,..,..,..,..,..,..,0.35,..,..,..,..,..,..,..,0,..,..,0.5,..,..,..,..,..,..,..,0.75,..,..,..,..,..,..,..,0.8333333333333334,0.0614645518362522,0.9774380326271056,
KORpv2023,KOR,"Korea, Rep.",2023,pv,0.6098347306251526,0.20809811353683472,8,68.24644470214844,54.50236892700195,81.04265594482422,..,..,..,..,..,..,..,0.65,..,..,..,..,..,..,..,0.9166666666666667,0.7827001214027405,..,0.75,..,..,..,..,..,..,..,0.7159090909090909,..,..,..,..,..,0.4419753,1,0.7916666666666667,0.0614645518362522,0.9774380326271056,
KSVpv2023,KSV,Kosovo,2023,pv,-0.32251161336898804,0.23441578447818756,5,34.5971565246582,18.957345962524414,48.34123229980469,..,..,..,..,..,..,..,0.3,..,..,..,..,..,..,..,1,..,..,0.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,0.625,0.0614645518362522,0.9774380326271056,
LAOpv2023,LAO,Lao PDR,2023,pv,0.8144617676734924,0.24330194294452667,4,75.35545349121094,59.715641021728516,94.78672790527344,..,..,..,..,..,..,..,0.65,..,..,..,..,..,..,..,0.75,..,..,0.75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.9583333333333334,0.0614645518362522,0.9774380326271056,
MACpv2023,MAC,"Macao SAR, China",2023,pv,1.071053385734558,0.31151139736175537,2,88.15165710449219,63.981040954589844,98.10426330566406,..,..,..,..,..,..,..,0.75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.9583333333333334,0.0614645518362522,0.9774380326271056,
FSMpv2023,FSM,"Micronesia, Fed. Sts.",2023,pv,1.0807785987854004,0.27845001220703125,3,89.5734634399414,68.24644470214844,98.10426330566406,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,0.75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.9583333333333334,0.0614645518362522,0.9774380326271056,
ANTpv2023,ANT,Netherlands Antilles (former),2023,pv,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0614645518362522,0.9774380326271056,
KNApv2023,KNA,St. Kitts and Nevis,2023,pv,0.9233932495117188,0.2653488218784332,4,80.56871795654297,60.66350555419922,95.7345962524414,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,0.75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,0.9166666666666667,0.0614645518362522,0.9774380326271056,
LCApv2023,LCA,St. Lucia,2023,pv,1.018019199371338,0.2653488218784332,4,86.25592041015625,64.4549789428711,97.63033294677734,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,0.75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,0.9583333333333334,0.0614645518362522,0.9774380326271056,
VCTpv2023,VCT,St. Vincent and the Grenadines,2023,pv,1.018019199371338,0.2653488218784332,4,86.25592041015625,64.4549789428711,97.63033294677734,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,0.75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,0.9583333333333334,0.0614645518362522,0.9774380326271056,
STPpv2023,STP,São Tomé and Principe,2023,pv,0.4407050311565399,0.24330194294452667,4,60.1895751953125,47.39336395263672,76.30331420898438,..,..,..,..,..,..,..,0.6,..,..,..,..,..,..,..,0.75,..,..,0.75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7916666666666667,0.0614645518362522,0.9774380326271056,
TWNpv2023,TWN,"Taiwan, China",2023,pv,0.7637893557548523,0.2142399549484253,7,74.40758514404297,59.24170684814453,91.94313049316406,..,..,..,..,..,..,..,0.7,..,..,..,..,..,..,..,1,0.7924714088439941,..,0.75,..,..,..,..,..,..,..,0.7424242424242424,..,..,..,..,..,0.5857143,..,0.7916666666666667,0.0614645518362522,0.9774380326271056,
VENpv2023,VEN,"Venezuela, RB",2023,pv,-1.189028024673462,0.20809811353683472,8,12.322275161743164,9.004739761352539,16.587677001953125,..,..,..,..,..,..,..,0.1,..,..,..,..,..,..,..,0.1666666666666667,0.43163514137268066,..,0.25,..,..,..,..,..,..,..,0.696969696969697,..,..,..,..,..,0.2447761,1,0.625,0.0614645518362522,0.9774380326271056,
VIRpv2023,VIR,Virgin Islands (U.S.),2023,pv,0.5347231030464172,0.3074091374874115,2,63.03317642211914,47.39336395263672,87.20378875732422,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.9583333333333334,0.0614645518362522,0.9774380326271056,
WBGpv2023,WBG,West Bank and Gaza,2023,pv,-1.8652185201644897,0.23898878693580627,5,7.109004974365234,2.843601942062378,9.478672981262207,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,0.5833333333333334,..,..,0.25,..,..,..,..,..,..,..,..,..,..,..,..,0.2378891933779669,..,..,0.3333333333333334,0.0614645518362522,0.9774380326271056,
YEMpv2023,YEM,"Yemen, Rep.",2023,pv,-2.562938690185547,0.23531214892864227,5,0.9478672742843628,0,3.791469097137451,..,..,..,..,..,..,..,0.05,..,..,..,..,..,..,..,0,..,..,0,..,..,..,..,..,..,..,0.5340909090909091,..,..,..,..,..,..,..,0.2083333333333333,0.0614645518362522,0.9774380326271056,
BHSrl2023,BHS,"Bahamas, The",2023,rl,0.17956653237342834,0.18493425846099854,6,55.660377502441406,48.58490753173828,66.03773498535156,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6666666666666666,..,1,0.5900731831789017,..,..,..,0.6419559526477033,0.7222222222222223,0.0446577444672584,0.964697241783142,
CPVrl2023,CPV,Cape Verde,2023,rl,0.4001057744026184,0.17700086534023285,9,61.79245376586914,54.24528121948242,75,..,0.6843161582946777,..,..,..,..,..,0.625,..,..,..,0.4752669166666667,0.5909090638160706,..,..,..,..,0.6000000238418579,..,..,..,..,..,..,0.6,..,..,..,0.6666666666666666,..,0.8629999756813049,..,..,..,0.7222222222222223,0.0446577444672584,0.964697241783142,
ZARrl2023,ZAR,"Congo, Dem. Rep.",2023,rl,-1.6707361936569214,0.1462191343307495,13,4.716980934143066,1.4150943756103516,7.075471878051758,0.4,..,..,..,0.275,..,..,0.0625,..,..,..,0.3316784722222222,0.3181818127632141,0.5399413000000001,..,..,..,0.3400000035762787,..,..,..,..,..,..,0.2,..,0.25,..,0.6666666666666666,..,0.2440000027418137,..,..,0.3885258960287979,0.2777777777777777,0.0446577444672584,0.964697241783142,
COGrl2023,COG,"Congo, Rep.",2023,rl,-1.0205873250961304,0.16254912316799164,11,17.924528121948242,8.962264060974121,24.056604385375977,..,..,..,..,0.25,..,..,0.28125,..,..,..,..,0.3888888955116272,0.5834062666666667,..,..,..,0.5699999928474426,..,..,..,..,..,..,0.4,..,0.3333333333333333,..,0.3333333333333333,..,0.3050000071525574,..,..,0.4287188194092329,0.4444444444444445,0.0446577444672584,0.964697241783142,
EGYrl2023,EGY,"Egypt, Arab Rep.",2023,rl,-0.184178426861763,0.16593685746192932,11,44.339622497558594,35.849056243896484,54.24528121948242,..,..,..,..,0.275,..,..,0.53125,..,..,..,0.6670708055555555,0.3181818127632141,0.9126217999999999,..,..,..,0.6399999856948853,..,..,..,..,..,..,..,..,0.5,..,0.6666666666666666,..,0.3880000114440918,..,..,0.4915028037832589,0.6111111111111112,0.0446577444672584,0.964697241783142,
